intercept,r13_lag,r_on,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
-1.598925689,3.270656564,4.337514462,1.438961419,3.868510256,1.193022282,0.654450557,1.167498322,0.680784301,1.236830929,0.472538257,1.390656332,1.707584639,2.868373657,-0.532909532
-1.511338527,3.370512048,4.297970429,1.42233899,3.974284028,1.230500478,0.639446934,1.266016563,0.689925846,1.26857125,0.644037448,1.499317971,1.624945878,2.715589248,-0.49854724
-1.538084357,3.414828182,4.275859771,1.41279313,4.028371444,1.281605083,0.744229796,1.285839141,0.682469502,1.160777233,0.614518513,1.489864291,1.665882237,2.718907478,-0.468644162
-1.409168345,3.590388377,4.304336129,1.353643098,3.939235781,1.300374061,0.802164439,1.243148583,0.684367198,1.321969565,0.59346619,1.627595843,1.643480516,2.695895532,-0.416749647
-1.375382339,3.540383749,4.323778999,1.360627121,3.930183031,1.237878265,0.794633594,1.233493744,0.639270911,1.365582217,0.59421845,1.653685887,1.659130265,2.675271469,-0.348419663
-1.36164717,3.55514517,4.357194308,1.320307387,3.896578541,1.254328435,0.802402669,1.247296916,0.623722771,1.381222432,0.58762491,1.628182781,1.681953693,2.679906774,-0.35958909
-1.303358095,3.601109028,4.392535855,1.267069731,3.781661337,1.256805141,0.843109257,1.25430378,0.623720923,1.354182244,0.560986364,1.565453343,1.669744054,2.61796705,-0.371856218
-1.251145729,3.670750467,4.393475867,1.21769143,3.757592872,1.289356339,0.885018469,1.214146779,0.681978359,1.342743163,0.524383317,1.554260788,1.611946461,2.555491455,-0.432057549
-1.238454399,3.695870389,4.401194746,1.229564092,3.735038875,1.302304075,0.88978832,1.246097795,0.687559227,1.328500871,0.531243276,1.543161667,1.618070103,2.542040062,-0.439896343
-1.053181593,3.697652162,4.036923803,1.054628148,3.51566484,0.941334956,0.749988195,1.492468459,0.75761756,1.307183895,0.64892171,1.493864335,1.695754303,2.519501649,-0.313445819
-0.991387847,3.376198977,4.090141382,1.167846159,3.319125888,0.881985606,0.779418831,1.451456363,0.625251356,1.293460079,0.329531656,1.779772036,1.550019292,2.538826407,-0.374406097
-0.85362142,3.099834559,4.002130036,1.32033753,3.473131638,0.86406599,0.723056899,1.421865666,0.864888634,1.181974916,-0.0997669,1.865698091,1.577032994,2.465874887,-0.367529111
-0.840027209,3.13144148,4.0000849,1.311171304,3.472734458,0.88287823,0.712378141,1.423558119,0.857738389,1.162692326,-0.106304606,1.854014145,1.58652546,2.465355283,-0.35710455
-0.805644956,3.130320907,3.98050013,1.446944691,3.502850344,1.006783876,0.682515107,1.41738805,0.757634259,1.133849975,-0.079940844,1.907257378,1.587292859,2.410652762,-0.480904421
-0.787543812,3.077598315,3.988102419,1.34658529,3.398386864,0.915751093,0.764883875,1.420021462,0.691424996,1.037862644,-0.076515672,1.953764386,1.525297264,2.34297647,-0.572675105
-0.851134169,3.182562976,3.988516039,1.347811435,3.281189963,1.008595223,0.864982575,1.540773413,0.741810352,0.998436216,-0.264155549,1.790461808,1.600097559,2.366298682,-0.392161944
-0.822946352,3.169192694,3.967777987,1.366031154,3.303966683,1.025702812,0.872419012,1.440234633,0.741904152,0.987539301,-0.264559866,1.791056282,1.595818322,2.342331949,-0.384251037
-0.847872142,3.138016908,3.851898037,1.307701824,3.321058863,1.01043816,0.868315078,1.450625738,0.744296694,0.991547392,-0.226259248,1.769005121,1.604812667,2.308788898,-0.383239123
-0.863939011,3.095397957,3.866062666,1.29224203,3.325157601,1.021422045,0.820082792,1.424041095,0.777805514,0.960271043,-0.001117693,1.61604286,1.560696073,2.33464386,-0.372591274
-0.912000569,3.045247393,3.86230699,1.277365013,3.356407566,1.05263604,0.825320473,1.404857513,0.733754637,0.940054284,0.001284054,1.599997066,1.585694376,2.350898452,-0.3869887
-0.902152686,3.001803095,3.794424223,1.255329277,3.375510672,1.055158343,0.845852759,1.371747534,0.751043413,0.904420304,-0.002982162,1.611804582,1.591253347,2.321031768,-0.379164588
-0.893500884,3.068600491,3.863959837,1.398923411,3.129178454,1.143211713,0.855940355,1.526101486,0.700889232,0.871829133,-0.088209234,1.60442745,1.511885282,2.325793801,-0.387717436
-0.939793712,3.134274858,3.921940472,1.434740707,3.104460972,1.074593618,0.771923222,1.571919898,0.56560535,0.833393305,-0.055492704,1.581421869,1.558681819,2.262926646,-0.455724658
-0.97298763,3.117073797,3.890524482,1.40609024,3.111950005,1.061413552,0.785363553,1.61563002,0.531772821,0.831674929,-0.066596498,1.554931505,1.567321024,2.258529287,-0.445727698
-0.9558965,3.0862558,3.855377795,1.398005663,3.041651694,1.020711911,0.792548824,1.765108516,0.573197128,0.913362933,-0.093991858,1.564930292,1.526165727,2.273577672,-0.548844174
-0.946296476,3.094164139,3.865839115,1.383116062,3.015069604,0.999687182,0.78787965,1.781623467,0.566181414,0.888417777,-0.099425491,1.541470033,1.531047009,2.275129,-0.563573007
-0.886606243,3.091508903,3.859740739,1.402349424,2.997679843,0.98589329,0.725987652,1.84662852,0.529120586,0.854180035,-0.075892095,1.598475298,1.492149333,2.282354245,-0.513993432
-0.776750959,2.995046291,3.711925901,1.394539447,2.767431096,0.923064613,0.956573418,2.145195766,0.601763656,1.186305222,-0.143495285,1.541510224,1.517271879,2.264857029,-0.401044875
-0.906375639,3.045426606,3.781179592,1.420151929,2.804693027,0.782113169,1.058235559,2.097771149,0.798539638,1.233847328,-0.254495098,1.782577342,1.551955941,2.430695708,-0.552189446
-0.991860678,3.220162337,3.63290455,1.168334631,2.664954055,0.839708784,1.000364722,2.040361783,0.821594578,1.183201125,-0.095114919,1.886635982,1.678843605,2.670347712,-0.8366209
-1.116102103,3.574042233,3.940247032,0.869077948,2.841937787,1.251950333,1.107226978,2.050258424,0.354145598,1.377720168,-0.322409204,1.88822564,2.006695202,2.543439115,-0.74383093
-1.118628162,3.554864795,3.926861532,0.848229676,2.803700354,1.237227811,1.017258875,2.03172059,0.451904106,1.436348459,-0.393045144,1.892613522,2.040116159,2.537852079,-0.753161443
-1.273632201,3.766274781,4.077877168,0.68670689,2.40082115,1.034028453,0.302213151,2.481172488,0.530586021,1.904225289,0.161380803,1.576168152,1.822109004,2.839041869,-0.454515326
-1.321377539,3.682447776,4.116709542,0.751147654,2.301584101,1.096985571,0.481464567,2.650123757,0.515583017,1.976988424,0.120437346,1.652427487,1.954501196,2.749458277,-0.277783856
-1.303998332,3.763770801,4.478565327,0.836750522,2.237159993,1.043322182,0.474554197,2.833165931,0.497212412,2.193388611,0.13559161,1.636769931,1.806391609,2.895477369,-0.20208354
-1.486500297,3.447548162,4.449516607,0.764191662,2.258235575,1.026991174,0.43091153,2.74835937,0.484486185,2.192314256,0.089665815,1.700735807,1.78304511,2.578910432,-0.238738433
-1.49034263,3.326428633,4.436450204,0.742969872,2.219547053,0.951929461,0.410020559,2.74123805,0.437958241,2.091154386,0.140091586,1.681114289,1.824846838,2.548483762,-0.20451412
-1.42999309,3.422910886,4.433640812,0.662912579,2.171750462,1.011350474,0.407774954,2.757319894,0.460612057,2.058161053,0.127292875,1.638045276,1.759718245,2.519232958,-0.171454342
-1.527324727,3.509641044,4.411207485,0.697316747,2.074231289,0.961739591,0.485276841,2.728582005,0.507076089,1.982285745,0.081076009,1.48645822,1.785656625,2.465284062,-0.084826789
-1.57740703,3.488790053,4.485022714,0.660114495,2.003243906,1.005464725,0.538078143,2.760733518,0.518209225,1.930634122,0.082823401,1.402764027,1.803385197,2.458257868,-0.120518208
-1.545393069,3.514114539,4.469721933,0.667063374,1.99298541,0.933427818,0.424361393,2.806355633,0.492811277,1.98563811,0.093161805,1.409816783,1.826409127,2.503009682,-0.150135601
-1.728412846,3.61269728,4.405766536,0.722450585,2.137575175,0.832803465,0.5900248,2.792200334,0.891987322,2.029215096,0.035187063,1.464548707,2.059315783,2.292387973,-0.322865141
-1.496580574,3.628629026,4.227198193,0.66696328,2.081224283,0.881672322,0.439507032,2.861246154,1.071555819,1.788150891,-0.018956611,1.385809632,2.023899534,2.344839747,-0.231379126
-1.512893369,4.166508809,4.36097326,0.178713711,2.033217478,0.908361524,0.373699464,2.901584592,0.998999093,1.242758904,-0.121336976,1.550492349,1.78463307,1.733242394,0.143476924
-1.696403046,3.680988344,3.738744778,-0.007104264,1.73307115,1.483268392,0.803269945,3.419154501,1.211832956,0.76328816,0.343615543,0.9779413,1.634297557,1.515492722,-0.242883684
-1.701192042,3.531234386,3.77579666,0.036937112,1.71118121,1.467363314,0.755658549,3.560067323,1.210492682,0.74017754,0.298372175,1.01064169,1.652737851,1.492640716,-0.204744624
-1.672878618,3.521479091,3.695629691,-0.038779036,1.667243435,1.358602913,0.802841833,3.572525271,1.297284248,0.656371769,0.283117726,1.06547215,1.602204497,1.497418015,-0.153452401
-1.774632827,3.517902299,3.728847884,0.118034823,1.716876063,1.402980341,0.90870023,3.450138881,1.300471825,0.783478273,0.198824358,1.073000484,1.613653605,1.442630329,-0.189986754
-1.704867107,3.475954946,3.705395372,-0.088994066,1.711372222,1.503369943,0.917138432,3.406234968,1.339719068,0.72970625,0.160956028,1.12629843,1.571136528,1.473143538,-0.185863812
-1.671867429,3.584345075,3.958053425,0.25327613,1.465680733,1.583751035,0.793348388,3.262641477,1.046366607,0.636867984,-0.281350698,0.507908948,1.520937423,1.237125896,-0.063180562
-1.653787666,3.632471947,3.922429035,0.269506191,1.51848522,1.572253452,0.738269543,3.254271753,1.047178785,0.618522233,-0.300483135,0.486331493,1.633136511,1.183160807,-0.002824477
-1.817175059,3.582767869,3.892824464,0.627154435,1.269837144,1.70526796,0.923639119,3.182070438,1.083238243,0.813187429,-0.365413321,0.428919692,1.569040889,1.028836185,0.081205761
-1.745873005,3.411529535,3.824038452,0.674033815,1.4747649,1.931019375,0.789555867,3.154824768,1.18787747,1.102549489,-0.498637803,0.636947963,1.473251753,1.110469997,0.100636837
-1.784152903,3.376410435,3.805210567,0.757411747,1.449428993,1.9650547,0.769282757,3.19649971,1.146950519,1.081774825,-0.533543688,0.6416424,1.473564837,1.032135969,0.084496269
-1.766537315,3.369031805,3.791636144,0.783599791,1.46193633,2.022482528,0.747969538,3.199867975,1.159457359,1.049383391,-0.545202615,0.609699648,1.485732642,1.06273389,0.09052473
-1.752138461,3.367638119,3.820103091,0.860350907,1.443449212,1.904269654,0.823926193,3.238412204,1.226037589,1.055439679,-0.578131325,0.651294039,1.470790719,0.966395839,0.05630069
-1.851386563,3.429166637,3.866265625,0.894507523,1.410285628,1.933859791,0.793541844,3.320729037,1.190961148,0.960799688,-0.578983488,0.602338923,1.477083133,1.034676199,0.037616529
-1.805888915,3.357879532,3.826956219,0.862649629,1.468568965,1.977564094,0.756131442,3.336230207,1.177835418,0.936331785,-0.567115576,0.680877561,1.442027873,1.010516044,0.031982839
-1.791739307,3.366943606,3.854617008,0.860133119,1.462698492,1.977749911,0.759007092,3.343224831,1.192982104,0.9467233,-0.565624978,0.683439687,1.457062827,1.01539699,0.021602996
-1.922558626,3.319376636,3.671339145,0.965460148,1.62340794,2.403779415,0.638512616,3.079776094,0.867240021,1.050347446,-0.350821188,0.681126424,1.755820738,0.926491812,0.411503784
-1.903864695,3.23193093,3.629264609,0.905049958,1.669152141,2.319434746,0.659249242,3.150120143,0.873803728,1.02589479,-0.277720756,0.698663279,1.798932782,0.919406659,0.496870957
-2.01851514,3.082954106,3.721241242,0.820317032,1.747060836,2.366034697,0.752295154,3.075743926,0.700840794,1.316828821,-0.237105573,0.412063613,1.5937198,1.423616849,0.639280869
-1.843292633,2.647765088,3.657857447,0.2723014,1.442914811,2.49189124,1.422765334,3.100573078,0.416023254,0.802639838,-0.018308854,-0.307586069,2.113995369,1.2459179,1.139115383
-1.805014681,2.807474853,3.744410945,0.330720651,1.428645072,2.426857873,1.452514926,3.077807132,0.452944266,0.816024473,0.053232127,-0.239885414,2.057912562,1.279472887,1.169808897
-1.957592338,2.68157266,3.850278172,0.257611983,1.500610276,2.314650487,1.299990348,3.021790686,0.604369886,0.887180125,-0.074709781,-0.126650345,2.111268762,1.122854139,0.880492579
-1.952011167,2.657830759,3.843351808,0.276719848,1.509585005,2.310943863,1.295694913,3.004874988,0.589435716,0.878532787,-0.053968678,-0.131090769,2.108278901,1.132897373,0.896430157
-1.847010914,2.695559564,3.804278484,0.294221359,1.514600428,2.304415588,1.267638532,2.970332421,0.572091699,0.84445571,-0.209049022,-0.088096115,2.162322658,1.062840105,0.737477079
-1.817796237,2.645433682,3.856994425,0.3517207,1.529451638,2.330475282,1.279153281,2.952894349,0.533225157,0.873107887,-0.157701105,-0.072703795,2.184751103,1.079607618,0.711788133
-1.878564614,2.666845553,3.844305973,0.379872792,1.54965716,2.334342802,1.188456295,2.925740922,0.457463515,0.89966473,-0.090009283,-0.05283394,2.143727242,0.965287223,0.67450035
-1.957190881,2.654637869,3.869275975,0.393842311,1.666326946,2.33818858,1.180362699,2.951774455,0.399763115,0.94067107,-0.088946199,-0.10783886,2.186115293,0.90930349,0.630887297
-1.97071345,2.639224356,3.856437049,0.372015073,1.672286024,2.330120172,1.190179606,2.947767894,0.408908597,0.939088448,-0.086615539,-0.118183618,2.184604944,0.912381371,0.640677456
-1.954966085,2.639344775,3.859096741,0.387024377,1.670125524,2.324222136,1.19543492,2.948754101,0.395108655,0.931928264,-0.094309349,-0.124861863,2.198180004,0.915700632,0.651201477
-1.93853576,2.643455135,3.854231913,0.384859367,1.677078298,2.319833641,1.199661324,2.954195702,0.400160414,0.943669045,-0.077895045,-0.134166241,2.191978524,0.914001291,0.656705305
-1.970987037,2.642055619,3.835994396,0.3591995,1.657127615,2.349409554,1.264060817,2.95542389,0.404323036,0.921620288,-0.096164643,-0.147646894,2.230103624,0.964710597,0.639075637
-1.953863477,2.656066899,3.82332807,0.368691578,1.671484633,2.363372333,1.252359338,2.958710294,0.412467224,0.941503015,-0.10800672,-0.138026056,2.239179676,0.962703407,0.642729417
-2.033241584,2.684866593,3.825354512,0.350526177,1.700387565,2.35097147,1.2942151,3.01345549,0.459995298,0.920818863,-0.123139362,-0.187524624,2.427974999,0.942043047,0.575192267
-1.977089824,2.682385091,3.787025195,0.314451087,1.693410461,2.367738991,1.302993043,2.997952814,0.422110151,0.900562911,-0.121683696,-0.164686243,2.437691553,0.891089443,0.565488707
-1.96518395,2.685556891,3.786849854,0.29879695,1.697650075,2.342857486,1.273132835,2.987961566,0.42997177,0.903092739,-0.128529168,-0.187723827,2.45101035,0.802892682,0.510457501
-1.844759629,2.596348981,3.682252951,0.211394948,1.752050947,2.331400596,1.253972203,3.007500764,0.401229533,0.935789765,-0.134018355,-0.174645508,2.365833381,0.850101352,0.572238448
-1.860935256,2.672474624,3.640462558,0.209263394,1.7764838,2.349732975,1.219273063,2.974542692,0.382347195,0.869037733,-0.105406425,-0.209892912,2.386974575,0.825623108,0.57019823
-1.785799677,2.853520238,3.956828871,0.227638853,1.364274734,2.31387523,1.376857826,2.413626945,0.445484566,1.078383047,-0.366458996,-0.693856027,2.539775933,0.851543078,0.012774331
-1.776780258,2.884009221,3.938086468,0.241316652,1.432973988,2.309706638,1.391597633,2.409956546,0.400920551,1.032397326,-0.317315205,-0.712994177,2.492737883,0.883580911,0.028240074
-1.729854793,2.89218266,3.927016932,0.297495975,1.528904014,2.324462552,1.46688712,2.423919869,0.502882112,1.064507309,-0.33545531,-0.698334709,2.566093747,0.929169702,0.045516987
-1.641296296,2.795289372,3.980270636,0.387379729,1.551980663,2.226618891,1.647533581,2.332308457,0.499412372,1.120731022,-0.140623332,-0.682062311,2.628656231,0.798575079,-0.022318179
-1.681427018,2.860292698,4.02092993,0.403217886,1.47013146,2.147340848,1.687741143,2.351876407,0.425412233,1.092851716,-0.135555713,-0.670842932,2.64441018,0.773695225,-0.031131874
-1.665638874,2.83478152,3.985480038,0.418203746,1.495469692,2.063864732,1.603532935,2.320649398,0.454263302,1.049959587,-0.185263868,-0.693874128,2.56913988,0.709846289,0.004584363
-1.674116149,2.836303651,3.976913492,0.417780669,1.499515697,2.059296216,1.597680366,2.328213339,0.456988529,1.036733866,-0.188138905,-0.710354687,2.576057286,0.703756904,0.007439078
-1.686325717,2.860111626,4.03564637,0.431998994,1.497870497,2.050178083,1.586217302,2.389871912,0.452985572,1.036664283,-0.192257926,-0.70101817,2.606366757,0.706337378,-0.015547687
-1.683906776,2.877699735,4.0355164,0.431500075,1.498992481,2.063275642,1.580052908,2.393911315,0.463040231,1.031450904,-0.194399063,-0.69189116,2.594481574,0.706050664,0.007915007
-1.67055701,2.879539183,4.051850269,0.412354405,1.493977677,2.066954449,1.588507466,2.403074505,0.443330159,1.041493059,-0.192458741,-0.680011426,2.595387857,0.70650902,0.012253039
-1.633451094,2.894592546,4.005173608,0.367867192,1.401476766,1.927927949,1.560814465,2.450514992,0.46282454,1.082640089,-0.345530811,-0.613222397,2.578309144,0.68540329,0.108903606
-1.643400075,2.887907737,4.016676579,0.366113171,1.398804497,1.931509358,1.573060885,2.426311888,0.472043367,1.072902672,-0.34419915,-0.607007707,2.58230749,0.680983263,0.100671867
-1.675965119,2.878339236,4.060333479,0.37165224,1.385574034,1.925861002,1.60482052,2.406684687,0.454746189,1.035591832,-0.349137824,-0.627833008,2.612114648,0.664231383,0.071703154
-1.720222507,2.913494884,4.101520029,0.372831268,1.338628438,1.919461209,1.662586995,2.383722425,0.491184657,1.049821906,-0.338530894,-0.669150634,2.372521587,0.60911204,0.038124203
-1.767481317,2.897440811,4.165242411,0.422494182,1.325466387,1.899394718,1.630905809,2.370374827,0.467709274,1.049092379,-0.307799187,-0.674044018,2.419334745,0.608234637,0.011146063
-1.775782921,2.90238806,4.132761779,0.422863692,1.327022125,1.882775407,1.624627356,2.374679236,0.472853491,1.032909564,-0.317384961,-0.676008998,2.420800998,0.590689643,0.026130805
-1.90792917,2.936367428,4.078367209,0.359272269,1.388219245,1.903143244,1.614274475,2.676333856,0.422929466,1.125255945,-0.142482265,-0.781793784,2.301536376,0.673079041,0.040337958
-1.883806374,2.962072744,4.103718029,0.350646673,1.394174074,1.908097794,1.612311289,2.659166816,0.426027888,1.115019081,-0.146831412,-0.786218839,2.332981454,0.6479736,0.024151747
