intercept,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r_on,r13_lag,R2,adjR2
6.84E-06,0.046033476,0.041774198,0.128056845,-0.008867146,-0.003754315,0.137687695,0.176104061,0.174900216,-0.208725292,-0.062363969,-0.088057679,0.211695776,0.00768322,-0.060088936,0.125531407,0.090045725
9.65E-06,0.046675954,0.041363951,0.127903117,-0.009229391,-0.003500417,0.137555418,0.17796713,0.174508094,-0.209654736,-0.063116304,-0.087381756,0.21136731,0.007935464,-0.060423553,0.125885086,0.090413756
6.21E-06,0.04638637,0.040428542,0.128813594,-0.010800229,-0.002761618,0.135794984,0.176542997,0.17425799,-0.207913467,-0.063366135,-0.086369621,0.211603451,0.007758061,-0.059970554,0.125220933,0.089722652
1.12E-05,0.046751577,0.039295302,0.129235839,-0.011108018,-0.003004426,0.135849221,0.175705083,0.17347316,-0.209084945,-0.062947461,-0.085534921,0.211652274,0.007589071,-0.060832031,0.125331634,0.089837845
2.60E-05,0.045817302,0.040877824,0.132725571,-0.013856255,-0.000739782,0.112474662,0.171272994,0.174941294,-0.214295511,-0.072202451,-0.091821543,0.215036694,0.009939293,-0.06113007,0.129616818,0.094296921
2.19E-05,0.044062108,0.04422075,0.139088222,-0.009417832,0.001159027,0.106756354,0.176169833,0.18052601,-0.218638143,-0.075449724,-0.09179095,0.214589376,0.009236925,-0.053310589,0.132204093,0.096989186
1.18E-05,0.04524574,0.0434624,0.142236283,-0.005058221,0.007099122,0.107039564,0.172862269,0.182169034,-0.213951949,-0.0743324,-0.090761183,0.215339429,0.009988481,-0.055146211,0.131748445,0.096515049
2.64E-05,0.046417189,0.05203764,0.119915633,-0.031422812,-0.011060295,0.100304694,0.192679617,0.144823272,-0.20311562,-0.068487948,-0.082972216,0.22502216,0.009951099,-0.057273185,0.126529622,0.091084447
8.96E-06,0.042851679,0.054192784,0.118813581,-0.025766371,-0.02113469,0.102245223,0.202142099,0.141538294,-0.210025971,-0.063563378,-0.086777459,0.223828006,0.007895747,-0.055921334,0.125633608,0.090152073
1.23E-05,0.047347173,0.055511308,0.1209602,-0.026852229,-0.01616478,0.093009381,0.204201665,0.144249562,-0.213225604,-0.062249692,-0.086873339,0.223043611,0.010213888,-0.051396012,0.126778879,0.091343819
1.67E-05,0.044336498,0.053603001,0.118822047,-0.030760471,-0.011614934,0.093516616,0.200165878,0.146708577,-0.212316417,-0.062749753,-0.085750016,0.222790056,0.010141673,-0.050854854,0.12599807,0.090531326
9.84E-06,0.051439902,0.053374765,0.11444213,-0.029333799,-0.008101378,0.090639042,0.204840515,0.152490035,-0.216669523,-0.059184756,-0.08589328,0.224158464,0.010483726,-0.04840099,0.128287601,0.092913764
-6.02E-06,0.043666143,0.054718239,0.113802048,-0.026314088,-0.001695895,0.103991933,0.20595423,0.171951122,-0.194177178,-0.05716036,-0.082812259,0.215713521,0.006760613,-0.046714037,0.125239742,0.089742224
-5.22E-06,0.043782668,0.05504398,0.113984489,-0.026422448,-0.002132172,0.103304544,0.205994373,0.17132886,-0.193902569,-0.056828073,-0.083063749,0.215689031,0.00675563,-0.046866769,0.125125995,0.089623862
1.32E-05,0.035588174,0.062772914,0.109812959,-0.025677424,0.004444667,0.098313091,0.197015933,0.17110103,-0.196981367,-0.055418696,-0.078589877,0.211563882,0.009322613,-0.044619907,0.119470927,0.083739313
1.29E-05,0.040501492,0.056601538,0.101477376,-0.020677386,0.005899747,0.087836735,0.180092918,0.184425776,-0.198971819,-0.057111645,-0.077876647,0.204678254,0.005580247,-0.033954622,0.115185341,0.079279819
2.09E-05,0.034053534,0.049852618,0.094282262,-0.01370576,0.010156656,0.093235771,0.175440536,0.191900073,-0.205967463,-0.05894978,-0.079505693,0.203713017,0.003636821,-0.031593905,0.114791292,0.078869779
3.03E-05,0.038309144,0.046367978,0.088845578,-0.020533688,0.024636171,0.085502719,0.185343783,0.185343326,-0.207535013,-0.058085784,-0.06812244,0.200566461,0.006825833,-0.024209883,0.111011117,0.074936206
2.75E-05,0.038929475,0.043769547,0.087450543,-0.021329257,0.023787768,0.084371891,0.188141946,0.185375163,-0.208933591,-0.058929144,-0.069320693,0.199496565,0.006417639,-0.025960596,0.111189329,0.075121649
3.59E-05,0.037572662,0.045049781,0.090619789,-0.019372937,0.021392451,0.090128354,0.191009057,0.181685486,-0.204944211,-0.059902198,-0.071102062,0.19970636,0.005754802,-0.027168263,0.111727596,0.075681759
2.75E-05,0.037413686,0.043028297,0.087455308,-0.017012748,0.020129517,0.091532574,0.192997275,0.183283422,-0.210146245,-0.059328045,-0.07049434,0.198730822,0.005780192,-0.02629725,0.111887157,0.075847795
3.31E-05,0.03542752,0.042853671,0.08503018,-0.016046297,0.017533322,0.097367585,0.192863664,0.184589648,-0.210746158,-0.05701268,-0.071711924,0.1976347,0.004381626,-0.026701579,0.111847456,0.075806483
5.25E-05,0.029451708,0.036109428,0.072377874,-0.013441122,0.029580597,0.115372345,0.190969444,0.180329101,-0.212410606,-0.068574774,-0.065426749,0.181808675,0.005030357,-0.027450934,0.106373637,0.070110538
5.62E-05,0.031116057,0.036020902,0.071119127,-0.015201419,0.028097802,0.114893085,0.185415396,0.1800336,-0.213751566,-0.070978065,-0.065666586,0.184313293,0.005484455,-0.024574329,0.105872801,0.069589379
6.67E-05,0.033263963,0.030261287,0.070438749,-0.017848756,0.029613259,0.129501867,0.171577319,0.187204371,-0.188328814,-0.062029668,-0.080928566,0.178332671,0.003972063,-0.026017606,0.103022137,0.066623035
4.57E-05,0.039813343,0.036398162,0.052317957,-0.057403379,0.018069218,0.159134896,0.194563511,0.172628843,-0.15512562,-0.079012874,-0.071231886,0.161019823,0.001446541,-0.014611571,0.100374908,0.063868383
3.97E-05,0.037846221,0.036699618,0.056702074,-0.059484152,0.017192164,0.155932324,0.19349603,0.165571551,-0.156587193,-0.076796833,-0.071764501,0.16090182,0.00062723,-0.01952926,0.099782584,0.063252022
5.50E-05,0.042325716,0.03658882,0.065824509,-0.04338226,0.020897051,0.136848532,0.187770329,0.174215408,-0.168322465,-0.078487549,-0.06748559,0.173954947,0.000102554,-0.011428183,0.104319764,0.067973319
5.28E-05,0.042654381,0.03593872,0.066486597,-0.043139524,0.021508391,0.1373158,0.187399283,0.17755652,-0.168376524,-0.079212979,-0.067323119,0.173193901,-0.000224518,-0.012116826,0.104824089,0.06849811
4.03E-05,0.044076328,0.033346819,0.064350394,-0.039934612,0.022596462,0.138658474,0.192792121,0.192922234,-0.176045725,-0.080109645,-0.06233187,0.180100567,-0.000721834,-0.010487541,0.109848326,0.073726229
4.00E-05,0.044157606,0.033012406,0.06417559,-0.0394332,0.02248595,0.138917598,0.192700986,0.192863564,-0.176254549,-0.080310667,-0.062524406,0.180236191,-0.00076572,-0.010292968,0.109866765,0.073745416
4.43E-05,0.043721631,0.033766666,0.064047627,-0.039298669,0.021440404,0.14016131,0.19348424,0.190520468,-0.176597118,-0.079189356,-0.061680897,0.180612601,-0.000915756,-0.010843243,0.109457096,0.073319124
4.70E-05,0.044360459,0.033373126,0.065065723,-0.038618499,0.020970665,0.140571886,0.190031871,0.188944773,-0.17492936,-0.079740127,-0.060792351,0.182477646,-0.001034386,-0.011525443,0.108955602,0.072797279
4.86E-05,0.044340464,0.033417415,0.065551171,-0.038929114,0.019657996,0.140275067,0.18960666,0.189126966,-0.175835831,-0.080046968,-0.060897676,0.182738294,-0.001052896,-0.011531199,0.109101073,0.072948653
4.54E-05,0.043444593,0.033108327,0.065364011,-0.039561956,0.019002273,0.1421455,0.190196902,0.189898608,-0.174763183,-0.080948253,-0.061158659,0.181684168,-0.001298311,-0.011726933,0.109243313,0.073096665
5.08E-05,0.042560347,0.032314068,0.064343786,-0.039375593,0.018537261,0.14213773,0.192396409,0.192292542,-0.175870423,-0.081616391,-0.061477176,0.181353262,-0.001535213,-0.011194697,0.109478952,0.073341866
5.37E-05,0.042974981,0.032437839,0.060728175,-0.038625194,0.020263927,0.143179587,0.191839391,0.190594041,-0.175824436,-0.081183241,-0.061471661,0.182015033,-0.00140234,-0.010294866,0.109028406,0.072873037
5.06E-05,0.043093861,0.032931261,0.061469905,-0.038550327,0.02131018,0.143178715,0.192103319,0.191318214,-0.176787865,-0.081539135,-0.061670533,0.181648886,-0.001358515,-0.01036938,0.109470081,0.073332635
4.94E-05,0.042846871,0.033455281,0.061956736,-0.039107841,0.021034363,0.143300269,0.192031797,0.19057449,-0.177081421,-0.081537456,-0.061569345,0.181666613,-0.00135601,-0.009999282,0.109369886,0.073228374
4.44E-05,0.043243766,0.033406018,0.061660903,-0.040524577,0.021491265,0.145465775,0.192511871,0.19081117,-0.178218678,-0.082287194,-0.059736124,0.181660761,-0.001100117,-0.010596366,0.110205678,0.074098082
5.21E-05,0.04197605,0.035280741,0.063189206,-0.038895005,0.019350328,0.138714927,0.193700669,0.193145582,-0.178362516,-0.083644858,-0.05923149,0.178868576,-0.001113878,-0.00866482,0.108848342,0.072685666
5.17E-05,0.041543022,0.033795515,0.059357252,-0.038571966,0.018577918,0.139885456,0.189770166,0.192469879,-0.180391537,-0.081220862,-0.056991263,0.180542276,-0.00137745,-0.007073244,0.108002391,0.071805387
5.12E-05,0.042534924,0.033244604,0.058780607,-0.038686046,0.018785274,0.140576636,0.189206658,0.193560595,-0.180468741,-0.08066349,-0.056771286,0.180388073,-0.001280939,-0.007692618,0.108208416,0.072019773
5.81E-05,0.041058462,0.034756222,0.060400902,-0.041079114,0.020292167,0.141444149,0.18615082,0.191736731,-0.178933606,-0.081441651,-0.057700963,0.181410488,-0.00123851,-0.00600355,0.108504035,0.072327387
5.61E-05,0.04033796,0.034292208,0.060238296,-0.040983742,0.020297071,0.142233271,0.185870767,0.191807597,-0.179057161,-0.081107235,-0.058056107,0.180976416,-0.001401614,-0.005531832,0.108388393,0.072207052
5.84E-05,0.039986502,0.03407663,0.060344795,-0.040937197,0.0200665,0.141739636,0.186421143,0.191877123,-0.179293142,-0.08149138,-0.058260031,0.181029791,-0.001424099,-0.005350014,0.108408526,0.072228002
5.88E-05,0.039791419,0.034029507,0.060434406,-0.040660723,0.020107294,0.141837292,0.18631776,0.191988542,-0.179614807,-0.081580408,-0.058088536,0.181050883,-0.001476643,-0.005288451,0.108417855,0.07223771
5.87E-05,0.039930508,0.034009534,0.060502795,-0.04038234,0.020359374,0.141436126,0.185925136,0.192375094,-0.179452216,-0.081370598,-0.058100257,0.180940533,-0.001451213,-0.005275538,0.108338242,0.072154866
5.83E-05,0.039952009,0.033981557,0.060385984,-0.040444457,0.020269311,0.141583524,0.185920161,0.192373537,-0.17945373,-0.081420975,-0.057989163,0.180941529,-0.001485827,-0.005305809,0.108336997,0.072153571
6.12E-05,0.040399842,0.033955354,0.060992111,-0.039895851,0.019701817,0.140942184,0.187045812,0.192982206,-0.179196712,-0.081747897,-0.057874866,0.180699862,-0.001467197,-0.005317975,0.108440752,0.072261536
6.75E-05,0.038497955,0.031417894,0.062140279,-0.036828218,0.009169506,0.14068555,0.189478905,0.195405262,-0.181433613,-0.086373987,-0.058772144,0.182286724,-0.003759352,-0.006807329,0.110040103,0.073925788
6.38E-05,0.039109672,0.03131514,0.062555784,-0.037868985,0.00952156,0.141432525,0.18791946,0.197755223,-0.180912646,-0.086065791,-0.059346149,0.182518133,-0.003447266,-0.006375166,0.110292944,0.07418889
6.34E-05,0.03881824,0.031284964,0.062465045,-0.038112658,0.009564388,0.141506421,0.188041795,0.19767847,-0.18090003,-0.086046777,-0.059421696,0.18238077,-0.003507641,-0.006310849,0.110328475,0.074225862
5.82E-05,0.039997891,0.034580336,0.069311303,-0.033503524,0.008196434,0.139169423,0.184103073,0.20645028,-0.184056119,-0.085850323,-0.058973238,0.180774169,-0.003034174,-0.006125801,0.111751305,0.075706431
5.43E-05,0.038627245,0.033543223,0.068775517,-0.03470934,0.006766818,0.141152514,0.184782552,0.206051574,-0.184445252,-0.086861198,-0.059729124,0.180524268,-0.003522463,-0.007339028,0.112227234,0.076201673
5.96E-05,0.03803533,0.033951137,0.067816006,-0.037885689,0.007459997,0.142450859,0.189902838,0.206503061,-0.182521578,-0.088465941,-0.058659675,0.181738577,-0.004241544,-0.005564839,0.113728006,0.077763346
5.70E-05,0.037576738,0.034312865,0.067988694,-0.037695204,0.007746083,0.142816553,0.190151734,0.205641435,-0.181750646,-0.087089429,-0.058058067,0.181940712,-0.004643767,-0.005608079,0.112884203,0.076885301
6.10E-05,0.037590185,0.03399267,0.066542132,-0.037956936,0.006126559,0.144121985,0.189665661,0.208118973,-0.183533661,-0.087310472,-0.057522156,0.180960817,-0.004799087,-0.006518936,0.113112535,0.077122899
6.19E-05,0.037721558,0.033892468,0.067129256,-0.037411758,0.00622796,0.144173157,0.19060669,0.208936825,-0.183259392,-0.087364016,-0.057322014,0.179890287,-0.004772805,-0.006689644,0.113265309,0.077281872
6.90E-05,0.03967332,0.03452106,0.066213954,-0.038745444,0.006553544,0.142394109,0.192115482,0.207703631,-0.182100651,-0.083980998,-0.059187358,0.178629599,-0.00444775,-0.007704017,0.113151269,0.077163205
6.82E-05,0.039639571,0.034556827,0.066096947,-0.039125814,0.006740677,0.142701645,0.192907097,0.208116402,-0.182430094,-0.083647493,-0.059164339,0.178802302,-0.004437865,-0.00719121,0.112918633,0.076921129
7.45E-05,0.037547907,0.034575463,0.065075838,-0.042784608,0.00167828,0.141678922,0.19240294,0.205583403,-0.182102388,-0.083474622,-0.060922799,0.176747743,-0.004539209,-0.008174072,0.111070112,0.074997595
7.60E-05,0.037542824,0.034261188,0.066236719,-0.04274904,0.003538584,0.140351015,0.193639122,0.204699938,-0.179728029,-0.084552386,-0.061473417,0.176425726,-0.004662952,-0.008842399,0.111058293,0.074985296
7.77E-05,0.035805307,0.031888973,0.062789509,-0.0407597,0.003113144,0.148440379,0.192010954,0.208697529,-0.180550273,-0.085647363,-0.061368045,0.175317034,-0.005064617,-0.00878599,0.111363953,0.07530336
8.17E-05,0.038443585,0.031129196,0.063184733,-0.040374534,0.003963707,0.14847187,0.192994389,0.211206883,-0.182241224,-0.085208263,-0.060895011,0.17502577,-0.004194416,-0.008068047,0.111948155,0.075911269
8.90E-05,0.038315255,0.029235345,0.063154138,-0.037268244,0.005265226,0.147419749,0.19482231,0.212225643,-0.182681671,-0.085276469,-0.060713009,0.171827262,-0.004355043,-0.008533444,0.110978652,0.074902424
8.45E-05,0.044684158,0.027937424,0.058460196,-0.036351823,0.006634769,0.14656893,0.194891036,0.212285069,-0.185361672,-0.080540277,-0.061511964,0.173354731,-0.003330357,-0.007859952,0.111252771,0.075187666
8.64E-05,0.04604036,0.027541884,0.058338281,-0.036192518,0.006286571,0.145908187,0.195738526,0.212992293,-0.185599502,-0.080217735,-0.061952099,0.173404962,-0.003209403,-0.007291655,0.111490531,0.075435074
7.83E-05,0.055121036,0.033789082,0.062412969,-0.031631413,0.021156858,0.151041235,0.196040975,0.228936722,-0.174601187,-0.076873453,-0.059902803,0.172527467,-0.000376607,-0.004949807,0.113069997,0.077078634
8.91E-05,0.0565292,0.036366346,0.062530857,-0.032396178,0.022537611,0.151351684,0.1930472,0.23149279,-0.177396803,-0.073495356,-0.061448729,0.169700853,0.000313983,-0.007318639,0.114429127,0.078492918
7.79E-05,0.057564203,0.0401587,0.067104391,-0.031708381,0.020697139,0.152902413,0.196879917,0.21665436,-0.168953814,-0.070723819,-0.061932879,0.16739122,0.000832291,-0.005448644,0.111553647,0.075500751
9.34E-05,0.058256523,0.046619182,0.057884538,-0.02969882,0.023517895,0.157867533,0.193782907,0.219220697,-0.179438271,-0.071902727,-0.057433045,0.163838867,0.001821025,-0.005480417,0.111135468,0.075065602
9.19E-05,0.058207737,0.046517971,0.057645381,-0.029877617,0.023944194,0.157634566,0.193429733,0.220033918,-0.179191326,-0.071425698,-0.05775421,0.16380016,0.001790291,-0.004687424,0.111282594,0.075218699
9.28E-05,0.057837399,0.046159029,0.05789974,-0.029947709,0.024148302,0.158035634,0.19259687,0.21972259,-0.179229189,-0.071067072,-0.057569831,0.164173205,0.001516726,-0.004803154,0.111016509,0.074941816
9.20E-05,0.058152541,0.046272334,0.057873192,-0.030675646,0.023813145,0.157700136,0.192517255,0.219713342,-0.179251041,-0.070924118,-0.057520629,0.164171286,0.00155885,-0.004704001,0.111675003,0.075627032
9.42E-05,0.060852509,0.046182653,0.061439004,-0.032948155,0.025786529,0.154214996,0.202440382,0.225208011,-0.184783722,-0.069822704,-0.057516518,0.163521314,0.002072029,-0.002041631,0.115217392,0.07931317
9.97E-05,0.063332993,0.046166363,0.059925789,-0.033974571,0.026324843,0.147805002,0.204391137,0.221055012,-0.187646579,-0.068022746,-0.05145522,0.16679566,0.002933952,-0.005041616,0.113965064,0.078010024
9.56E-05,0.063971332,0.046933195,0.06064728,-0.034453924,0.026146641,0.148068451,0.203174682,0.221509473,-0.183979449,-0.066458872,-0.052494111,0.16608161,0.003071004,-0.005949758,0.113439452,0.077463082
9.29E-05,0.066016807,0.046259521,0.061697801,-0.03358951,0.029317215,0.14580806,0.203520126,0.223305767,-0.180113702,-0.06807202,-0.053449757,0.165429575,0.00400789,-0.004565705,0.113062126,0.077070444
9.12E-05,0.06675446,0.045915639,0.061835015,-0.032434072,0.02996947,0.145322208,0.203343001,0.224850115,-0.180320205,-0.068462072,-0.053125589,0.165264605,0.004202371,-0.003836887,0.113177644,0.07719065
9.46E-05,0.066665347,0.045859615,0.063274843,-0.031378438,0.030871421,0.14562442,0.203603574,0.225340475,-0.17881376,-0.068363201,-0.053646264,0.165674578,0.004210026,-0.003895548,0.113614271,0.077644995
0.000110333,0.069956856,0.042939228,0.056985073,-0.027823454,0.04241932,0.145038165,0.21443574,0.226997626,-0.175969598,-0.061579305,-0.053961995,0.162939017,0.004496534,-0.003706149,0.114256244,0.078313019
0.000107606,0.069646828,0.041803075,0.058589261,-0.027611035,0.042218785,0.145464411,0.225077269,0.22673731,-0.172329401,-0.066543974,-0.054381984,0.161625196,0.004254792,-0.004769284,0.116081134,0.080211963
0.000100324,0.070971122,0.039902097,0.056154902,-0.032846545,0.043069013,0.143769918,0.229011119,0.227981076,-0.175945467,-0.067333844,-0.053353568,0.161259281,0.003807675,-0.001230333,0.116922322,0.081087285
0.000102004,0.070563934,0.040355756,0.056425643,-0.034430503,0.041058462,0.143597101,0.230098297,0.227168006,-0.175180756,-0.066743086,-0.053935803,0.160891654,0.003561631,-0.002652305,0.116758607,0.080916928
0.000100762,0.070268052,0.041074971,0.055853053,-0.035164088,0.040850753,0.146280544,0.228012144,0.226464408,-0.177769152,-0.068074052,-0.053554317,0.162888336,0.003869678,-0.002678481,0.11692069,0.081085588
9.32E-05,0.073624537,0.043273155,0.053174723,-0.04356183,0.046421659,0.14539212,0.231555348,0.225033736,-0.177429314,-0.062030661,-0.048110214,0.164592838,0.005048581,-0.001307692,0.118244572,0.082463192
8.73E-05,0.073475584,0.041133351,0.054783213,-0.045273533,0.049433688,0.143756422,0.228538963,0.224285908,-0.183091337,-0.064298671,-0.044873208,0.166699766,0.004591921,-0.003823457,0.119585845,0.083858894
8.77E-05,0.077219689,0.040600162,0.054661536,-0.044612854,0.052775773,0.142069644,0.226642136,0.222144297,-0.183221083,-0.06379235,-0.045099523,0.167995218,0.005282865,-0.003228583,0.119661567,0.083937689
8.80E-05,0.075708491,0.040847855,0.053432437,-0.047750366,0.052567114,0.144470335,0.224558828,0.219565018,-0.182170277,-0.064399769,-0.045416905,0.168830224,0.004874703,-0.003505994,0.119444719,0.083712041
8.14E-05,0.082691965,0.040079713,0.048290142,-0.045788735,0.051181315,0.153588256,0.228824704,0.222330977,-0.177945846,-0.062853532,-0.042693403,0.16669835,0.004134917,-0.002915703,0.120889926,0.085215894
7.95E-05,0.08307494,0.039496757,0.048100561,-0.04668427,0.05135482,0.152187087,0.228529754,0.222580075,-0.178256138,-0.062839343,-0.042525217,0.167061349,0.004225191,-0.003643933,0.120933544,0.085261282
7.71E-05,0.083542453,0.039291771,0.047430087,-0.04747785,0.05064608,0.152370032,0.227464987,0.222792129,-0.179156673,-0.062714505,-0.042961437,0.167720366,0.004286825,-0.003826283,0.121281404,0.085623258
7.77E-05,0.0834777,0.037785327,0.050833905,-0.041094199,0.055253081,0.145610783,0.226334468,0.223249821,-0.18092714,-0.064316497,-0.042377728,0.168757595,0.003713246,-0.001408466,0.12122674,0.085566376
8.39E-05,0.081818045,0.03740255,0.055922589,-0.0391365,0.056529341,0.141925274,0.229221581,0.224869733,-0.182674526,-0.062071933,-0.043457476,0.16821756,0.003048422,-0.003006861,0.122356007,0.086741468
8.33E-05,0.081849176,0.037524001,0.055961742,-0.039362801,0.056168428,0.142179215,0.229291433,0.224641741,-0.182570053,-0.06203073,-0.043342273,0.16839772,0.002940222,-0.002957105,0.122394114,0.086781122
8.06E-05,0.082365495,0.036846601,0.054443569,-0.038586723,0.057012211,0.141617093,0.229392817,0.224723555,-0.183019067,-0.061633342,-0.043164983,0.168214164,0.003058155,-0.002332082,0.121891105,0.086257701
7.68E-05,0.082450191,0.037427582,0.054922847,-0.037849897,0.056314352,0.141741747,0.228163387,0.224921671,-0.18213961,-0.062007933,-0.043743157,0.168846606,0.002986564,-0.002207942,0.121949544,0.086318511
8.06E-05,0.082943597,0.037173302,0.055455568,-0.036038739,0.057524016,0.141249799,0.228147152,0.225560952,-0.180676063,-0.061989221,-0.043500743,0.168682834,0.002846544,-0.001676993,0.121917136,0.086284788
7.71E-05,0.083029274,0.037236776,0.055773627,-0.036767853,0.05768718,0.141809738,0.227416337,0.224608049,-0.181523475,-0.061820208,-0.042419337,0.170144473,0.002791274,-0.001140816,0.122211254,0.086590841
7.74E-05,0.082546233,0.0377606,0.056058322,-0.03714305,0.057535238,0.1422692,0.22712285,0.224684463,-0.181382833,-0.060563922,-0.042515414,0.169594656,0.002750629,-0.000985945,0.121847856,0.086212696
7.45E-05,0.082481264,0.037043955,0.053141957,-0.038147248,0.058610604,0.14289539,0.227634825,0.22585092,-0.179224958,-0.060909833,-0.043653318,0.168913048,0.003032059,-0.000644464,0.121634568,0.085990753
8.11E-05,0.083463181,0.037025491,0.053950862,-0.040469427,0.058252173,0.143115524,0.229082327,0.227511383,-0.179195926,-0.06062068,-0.043992725,0.169406104,0.002906924,-0.000148002,0.123332718,0.087757814
7.66E-05,0.083076069,0.036047264,0.052323788,-0.039371118,0.060487435,0.142369985,0.22939395,0.239506887,-0.169497855,-0.064065849,-0.047758537,0.166536698,0.002913247,0.001765876,0.123871871,0.088318846
7.78E-05,0.084906647,0.035290872,0.053846102,-0.039648985,0.061087429,0.142527604,0.229320286,0.242263714,-0.168935363,-0.063096441,-0.047680902,0.166677622,0.003145116,0.002733286,0.124534808,0.089008685
7.79E-05,0.085465088,0.033729816,0.054562385,-0.041640737,0.06140321,0.135374943,0.231511395,0.239454188,-0.175261428,-0.064204181,-0.048198999,0.16905205,0.003921881,0.002607637,0.125086621,0.08958289
8.01E-05,0.081004879,0.031596365,0.05021205,-0.045267077,0.070815883,0.140897456,0.231068221,0.253605559,-0.181006659,-0.072157776,-0.046124953,0.168432345,0.004597882,0.004378341,0.129364631,0.0940345
8.73E-05,0.077744935,0.030349249,0.05040113,-0.048593711,0.069697611,0.151137442,0.232681197,0.254525065,-0.17879104,-0.071119683,-0.047174607,0.166352938,0.004580408,0.000745108,0.130616473,0.095337142
8.37E-05,0.078712988,0.027709031,0.049323143,-0.051467221,0.072483698,0.148964046,0.233882465,0.255553411,-0.179687966,-0.071063965,-0.04480754,0.167086269,0.004695749,0.000613438,0.130972905,0.095708037
8.90E-05,0.081317961,0.02769052,0.052405405,-0.048911784,0.076989625,0.147898005,0.231957484,0.255672362,-0.178668668,-0.072071205,-0.047071876,0.167921688,0.00693839,-0.001947287,0.13133801,0.096087959
7.95E-05,0.081530663,0.026949971,0.054761958,-0.051279508,0.077216824,0.146145591,0.231199742,0.265066311,-0.178787109,-0.071496789,-0.046877447,0.167534538,0.007710707,-0.003774673,0.133178713,0.098003356
7.46E-05,0.076234416,0.03048211,0.05189937,-0.062148554,0.068795284,0.154173806,0.226999768,0.268612455,-0.180681714,-0.073470591,-0.04774897,0.165562571,0.007698354,-0.00299592,0.133581053,0.098422023
7.18E-05,0.074580402,0.037349307,0.054868838,-0.065582208,0.067935259,0.149312059,0.219444782,0.265053489,-0.183300821,-0.071390296,-0.044722875,0.167946145,0.007440594,8.62E-05,0.132001217,0.096778078
7.32E-05,0.074215121,0.037157414,0.05565945,-0.065269982,0.068064928,0.149111566,0.220039365,0.265756839,-0.184112976,-0.071273797,-0.044889137,0.167492089,0.007417226,-0.000352568,0.132842527,0.097653529
7.32E-05,0.07619223,0.037756597,0.058909531,-0.06307209,0.067236717,0.150643947,0.218659351,0.263976675,-0.182832003,-0.070474766,-0.046119046,0.1677554,0.007621008,-0.001757429,0.132722894,0.09752904
7.58E-05,0.076119871,0.038567281,0.059343576,-0.063361877,0.067364697,0.150959794,0.216965493,0.26454366,-0.181550198,-0.069662466,-0.044816405,0.167829945,0.00767345,-0.00226514,0.132371131,0.097163003
7.70E-05,0.076019336,0.038737567,0.059524513,-0.063355324,0.066938997,0.151028203,0.216901822,0.264466255,-0.181279855,-0.069648014,-0.044761104,0.167854465,0.007547982,-0.002139234,0.132276398,0.097064425
7.57E-05,0.076614921,0.038384686,0.059067702,-0.063665923,0.066559528,0.151230776,0.215807239,0.264947813,-0.181376653,-0.070090736,-0.044383406,0.168068475,0.007875194,-0.00214052,0.132305648,0.097094863
7.35E-05,0.077475256,0.038202476,0.060744245,-0.063151394,0.067428127,0.150386742,0.215341852,0.265382716,-0.180805819,-0.069238203,-0.044234335,0.167342762,0.007907993,-0.002410337,0.132039716,0.09681814
7.77E-05,0.078155361,0.037608107,0.061635279,-0.06515011,0.068478475,0.148500907,0.21293583,0.26521052,-0.17950803,-0.068571552,-0.04102238,0.167379998,0.00816485,-0.002566756,0.131099223,0.095839481
8.17E-05,0.079180777,0.039262187,0.062979583,-0.06436903,0.068113007,0.150008356,0.211030989,0.263519908,-0.179673764,-0.067930726,-0.039820264,0.168386058,0.008633043,-0.004268057,0.131198639,0.095942931
8.59E-05,0.078451107,0.039852438,0.063118383,-0.065358858,0.06746753,0.150077978,0.211921318,0.263178923,-0.178995561,-0.068234134,-0.040234538,0.167828033,0.008220195,-0.004612824,0.131291176,0.096039224
8.53E-05,0.078230058,0.039788326,0.062803273,-0.065419711,0.067739537,0.150733318,0.211735637,0.263566337,-0.17911065,-0.068227978,-0.040225531,0.167855603,0.008121245,-0.004430042,0.131272568,0.096019861
8.55E-05,0.078261735,0.039717755,0.062763598,-0.065466122,0.06775868,0.150699648,0.211702495,0.263607775,-0.179078111,-0.06822698,-0.040198768,0.167854617,0.008129112,-0.004449128,0.131274499,0.096021869
7.87E-05,0.078874314,0.043750736,0.060744333,-0.066748425,0.067102423,0.151303803,0.208253283,0.259670056,-0.176934745,-0.062757728,-0.036069206,0.164453019,0.00718648,-0.004457385,0.127626596,0.092225936
8.96E-05,0.076949071,0.043525428,0.059759766,-0.06548187,0.068175146,0.144548771,0.205005395,0.256431877,-0.180032434,-0.066936961,-0.035453266,0.163709908,0.007881105,-0.00923008,0.126409388,0.090959334
9.30E-05,0.077815483,0.043493316,0.059601317,-0.0645266,0.066887691,0.144514074,0.202338097,0.25453462,-0.179209097,-0.067153425,-0.035692738,0.165177917,0.007952428,-0.009951584,0.125711942,0.090233586
9.90E-05,0.077322806,0.040446285,0.057968276,-0.06552104,0.064149623,0.141985008,0.201383908,0.251732339,-0.179405042,-0.072174571,-0.036362366,0.163186276,0.006661595,-0.011932257,0.124850068,0.089336738
