intercept,r13_lag,r_onfh,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,date,year
-1.75468470237572e-07,-0.158578152599771,0.0806708249705064,0.0945204271678061,0.137106785714717,0.00919065909048527,0.133176046957276,0.0418410329481245,-0.177994944261503,-0.00985455536826756,-0.0228495238966075,0.0643542469764557,-0.0176684863786982,0.167330295275586,2016-07-11,2016
-8.64845286644758e-07,-0.158527956602394,0.0806145760112231,0.0945598769165744,0.13703214356677,0.00905483210821663,0.133064922939716,0.041751210630436,-0.177899479937688,-0.00990012892429082,-0.0227383760402462,0.0642643260080669,-0.0175799814345653,0.167357159436282,2016-07-12,2016
-8.66931196158642e-07,-0.158527857954097,0.0806145789414155,0.0945598555796306,0.137031940991504,0.00905530660429305,0.133065354384279,0.0417510596207172,-0.177899708129175,-0.00990003552207372,-0.0227384462186553,0.064263802898251,-0.0175799326428102,0.167357196753969,2016-07-13,2016
-1.81326303915775e-06,-0.158517479778855,0.0805109992575291,0.0945036654037131,0.13709653575221,0.00897472457533482,0.133260813920259,0.041867650999101,-0.177912666715441,-0.00941476958872962,-0.0228980144718932,0.0641025019701437,-0.0175745293618636,0.167250330071219,2016-07-14,2016
-2.30660830989842e-06,-0.158480059681158,0.0805041167827435,0.0945115645902249,0.137091157546285,0.00918613799420031,0.133341067392422,0.0418700456477295,-0.177815435746845,-0.00953402279703616,-0.0228986945602434,0.0641118354408204,-0.0176086232062636,0.167229674596332,2016-07-15,2016
-2.63076525381219e-06,-0.158457945363988,0.0805000761158399,0.0944624153750451,0.137060878360738,0.0092047599563061,0.13332449052447,0.0419140070385371,-0.177814904180114,-0.00952708389478076,-0.022948318232205,0.0641015952755093,-0.0176230902562672,0.167241905333204,2016-07-18,2016
-2.04613667273284e-06,-0.158485113575611,0.0804768709942665,0.0945087641988981,0.137067144911613,0.00923264790042574,0.133172895452052,0.0419452045004827,-0.177749432143973,-0.00967450431198394,-0.0229275011711124,0.0641774946682048,-0.0176231204229235,0.167257871256442,2016-07-19,2016
-1.97966936114098e-06,-0.158482598323673,0.080478314627152,0.094516897438269,0.137079883422722,0.00924669366027959,0.133161523945129,0.0419459234755009,-0.177751636295511,-0.00966681666513183,-0.0229307985886787,0.0641771204790405,-0.0176286519506053,0.167255427264891,2016-07-20,2016
-1.52088154136106e-06,-0.158478307644008,0.0804726945654525,0.0945041811388557,0.137154743440431,0.00921282657956153,0.132949132830245,0.0419064103596035,-0.177822663780093,-0.00962419308391674,-0.0230458746110424,0.0641412876535431,-0.0176542021575792,0.16726717582701,2016-07-21,2016
-1.68931856225532e-06,-0.158489163871387,0.0804724214254568,0.094494023106486,0.137122183966178,0.00923471746197788,0.132890556362424,0.0418886562709641,-0.17781348965321,-0.00964419360016126,-0.0230456548540051,0.0641337689863259,-0.0176568062614289,0.167263528149818,2016-07-22,2016
